_id,Province_E,Province,Disposal name,Address,Operator Name,Latitude,longitude,Disposal Process,area(m^3),Disposal Process group
350,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย อบต.ช้างแรก,บ้านช้างแรก ม.3  ต.ช้างแรก อ.บางสะพานน้อย จ.ประจวบคีรีขันธ์ 77170,อบต.ช้างแรก,11.0676,99.3798,เทกอง,1600.0,Dumping
351,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย อบต.ปากแพรก,ม.6  ต.ปากแพรก อ.บางสะพานน้อย จ.ประจวบคีรีขันธ์ 77170,อบต.ปากแพรก,11.0437,99.4302,เทกอง,1600.0,Dumping
352,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย ทต.ไร่เก่า,บ้านหนองเป่าปี่ ม.7  ต.ไร่เก่า อ.สามร้อยยอด จ.ประจวบคีรีขันธ์ 77180,ทต.ไร่เก่า,12.2602,99.7885,เทกอง,64372.0,Dumping
353,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย เอกชนอบต.ห้วยยาง ,ม.13  ต.ห้วยยาง อ.ทับสะแก จ.ประจวบคีรีขันธ์ 77130,เอกชนอบต.ห้วยยาง ,11.6597,99.6395,เทกอง,6400.0,Dumping
354,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย อบต.ไชยราช ,บ้านหนองหิน ม.5 ต.ไชยราช อ.บางสะพานน้อย จ.ประจวบคีรีขันธ์ 77170,อบต.ไชยราช ,10.9717,99.3159,เทกอง,241600.0,Dumping
355,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย อบต.บางสะพาน,ม.9  ต.บางสะพาน อ.บางสะพานน้อย จ.ประจวบคีรีขันธ์ 77170,อบต.บางสะพาน,11.1244,99.4426,เทกอง,6400.0,Dumping
356,Prachuap Khiri Khan,ประจวบคีรีขันธ์,สถานที่กำจัดขยะมูลฝอย อบต.ชัยเกษม ,บ้านหนองหญ้าปล้อง  ม.1  ต.ชัยเกษม อ.บางสะพาน จ.ประจวบคีรีขันธ์ 77140,อบต.ชัยเกษม ,11.4190,99.5152,เทกอง,36800.0,Dumping
357,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.แก่งเสี้ยน (เดิม ทม.กาญจนบุรี ดูแล),เชิงเขาทอง  ม.5  ต.แก่งเสี้ยน อ.เมืองกาญจนบุรี จ.กาญจนบุรี 71000,อบต.แก่งเสี้ยน,14.0971,99.545,อื่นๆ,24000.0,Transfer & Mixed Methods
358,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.ช่องสะเดา,123 ม.6  ต.ช่องสะเดา อ.เมืองกาญจนบุรี จ.กาญจนบุรี ,อบต.ช่องสะเดา,14.2177,99.214,เทกอง,3200.0,Dumping
359,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.ท่าไม้,บ้านกระต่ายเต้น ม.10  ต.ท่าไม้ อ.ท่ามะกา จ.กาญจนบุรี 71120,ทต.ท่าไม้,13.9085,99.806,เทกอง,3200.0,Dumping
360,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.หวายเหนียว, ม.4 ต.หวายเหนียว อ.ท่ามะกา จ.กาญจนบุรี 71120,ทต.หวายเหนียว,13.9049,99.7663,เทกอง,8000.0,Dumping
361,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.ดอนขมิ้น, ม.5 ต.ดอนขมิ้น อ.ท่ามะกา จ.กาญจนบุรี 71120,ทต.ดอนขมิ้น,13.8842,99.835,เทกอง,3200.0,Dumping
362,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.เลาขวัญ, ม.1  ต.เลาขวัญ อ.เลาขวัญ จ.กาญจนบุรี 71210,ทต.เลาขวัญ,14.6094,99.7747,เทกอง,4800.0,Dumping
363,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.หนองฝ้าย, ม.2  ต.หนองฝ้าย อ.เลาขวัญ จ.กาญจนบุรี 71210,ทต.หนองฝ้าย,14.6851,99.6652,เทกอง,8000.0,Dumping
364,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.สิงห์, ม.1  ต.สิงห์ อ.ไทรโยค จ.กาญจนบุรี 71150,อบต.สิงห์,14.0532,99.2779,เทกอง,4800.0,Dumping
365,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.ด่านมะขามเตี้ย, ม.1  ต.ด่านมะขามเตี้ย อ.ด่านมะขามเตี้ย จ.กาญจนบุรี 71260,ทต.ด่านมะขามเตี้ย,13.8599,99.4028,เทกอง,16000.0,Dumping
366,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย เอกชน ทต.ท่าขนุน, ม.1  ต.หินดาด อ.ทองผาภูมิ จ.กาญจนบุรี 71180,เอกชนทต.ท่าขนุน,14.7612,98.6135,เทกอง,64000.0,Dumping
367,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.ลิ่นถิ่น,บ้านหนองเจริญ  ม.6  ต.ลิ่นถิ่น อ.ทองผาภูมิ จ.กาญจนบุรี 71180,ทต.ลิ่นถิ่น,14.5621,98.7852,เทกอง,3200.0,Dumping
368,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.หินดาด,บ้านวังผาตา ม.8  ต.หินดาด อ.ทองผาภูมิ จ.กาญจนบุรี 71180,อบต.หินดาด,14.6296,98.7724,เทกอง,3200.0,Dumping
369,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.ปิล๊อก,บ้านอีต๋อง  ม.1  ต.ปิลอก อ.ทองผาภูมิ จ.กาญจนบุรี 71180,อบต.ปิล๊อก,14.6839,98.3639,เผาในเตา,6400.0,Inceration
370,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.บ่อพลอย, ม.11  ต.บ่อพลอย อ.บ่อพลอย จ.กาญจนบุรี 71160,ทต.บ่อพลอย,14.3062,99.5118,เทกอง,6400.0,Dumping
371,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.หนองรี, ม.2  ต.หนองรี อ.บ่อพลอย จ.กาญจนบุรี 71160,ทต.หนองรี,14.5328,99.4602,เทกอง,20800.0,Dumping
372,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.หลุมรัง,บ้านหนองหมู  ม.6  ต.หลุมรัง อ.บ่อพลอย จ.กาญจนบุรี 71160,อบต.หลุมรัง,14.4292,99.5152,เทกอง,48000.0,Dumping
373,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.รางหวาย, ม.20  ต.รางหวาย อ.พนมทวน จ.กาญจนบุรี 71140,ทต.รางหวาย,14.2427,99.7287,เทกอง,6400.0,Dumping
374,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งสมอ,บ้านหนองตาหมื่น ม.1  ต.ทุ่งสมอ อ.พนมทวน จ.กาญจนบุรี 71140,อบต.ทุ่งสมอ,14.0912,99.6456,เทกอง,6320.0,Dumping
375,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย ทต.เอราวัณ,บ้านทุ่งนา  ม.4  ต.หนองเป็ด อ.ศรีสวัสดิ์ จ.กาญจนบุรี 71250,ทต.เอราวัณ,14.4657,99.1692,เทกอง,3200.0,Dumping
376,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.ท่ากระดาน, ม.1  ต.ท่ากระดาน อ.ศรีสวัสดิ์ จ.กาญจนบุรี 71250,อบต.ท่ากระดาน,14.4775,99.1231,เทกอง,240000.0,Dumping
377,Kanchanaburi,กาญจนบุรี ,สถานที่กำจัดขยะมูลฝอย อบต.หนองลู,บ้านพระเจดีย์สามองค์ ม.9  ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี 71240,อบต.หนองลู,15.2870,98.4139,เทกอง,11200.0,Dumping
